id,source,text,rater1,rater2
394,lucene,the new spellcheck.collate feature seems to exhibit some strange behaviors when handed a query with multiple tokens.,NL,NL
395,lucene,<add>,Not,Not
396,lucene,SolrConfig inherits from Config which has been modified; Config is now more strictly a dom document (filled from some resource) and methods to evaluate xpath expressions. Config also continues to be the classloader singleton that allows to easily instantiate classes located in the Solr installation directory.,NL,NL
377,lucene,Lars Kotthoff updated SOLR-534:,NL,NL
398,lucene,I have the following use case:,NL,NL
399,lucene,I've got more info on this.,NL,NL
400,lucene,public interface SolrCoreAware {,Not,Not
401,lucene,at org.apache.solr.client.solrj.LargeVolumeTestBase.query(LargeVolumeTestBase.java:63),Not,Not
402,lucene,Other issues:,NL,NL
403,lucene,schema.xml and solrconfig.xml use CNET-internal class names,NL,NL
404,lucene,[ https://issues.apache.org/jira/browse/SOLR-667?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel&focusedCommentId=12650055#action_12650055 ],Not,Not
405,lucene,Remove support for (broken) abortOnConfigurationError,NL,NL
406,lucene,Urg... looks like there's no end-to-end (index then search) test for,NL,NL
407,lucene,every object the JsonResponseWriter outputs?,NL,NL
408,lucene,After some tracing through the solr cod,NL,NL
409,lucene,by,NL,NL
390,lucene,Project: Solr,Not,NL
411,lucene,I'm not familiar enought with the Sink/Tee stuff to know what we would need -- but we should make sure any SchemaField/FieldType changes open the door to this.,NL,NL
412,lucene,The libDir element is extracted from the XML configuration file and parsed in the Config constructor.,NL,NL
413,lucene,[ https://issues.apache.org/jira/browse/SOLR-1255?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel&focusedCommentId=12729970#action_12729970 ],Not,Not
414,lucene,View this message in context: http://www.nabble.com/Configuration-features%2C-Solr2-Spring---Solr1.x-future-tp19435196p19444338.html,NL,NL
415,lucene,XPathEntityProcessor: /feed/entry/link[@type='text/html']/@href,Not,Not
416,lucene,has to be 1.3 compatible. SOLR-469 is a good example where I had to,NL,NL
417,lucene,- Support for replication per update to transaction log,NL,NL
392,lucene,pof wrote:,NL,NL
419,lucene,Tricia Williams reported problems with Cyrillic charsets when trying to search using the admin applicatio,NL,NL
420,lucene,[ https://issues.apache.org/jira/browse/SOLR-634?page=com.atlassian.jira.plugin.system.issuetabpanels:all-tabpanel ],Not,Not
421,lucene,--------------------,Not,Not
422,lucene,.mortbay.jetty.webapp.WebAppContext.startContext(WebAppContext.java:,Not,Not
397,lucene,Key: SOLR-14,Not,NL
424,lucene,* The table,NL,NL
425,lucene,My facet test looks as follows:,NL,NL
426,lucene,!True,Not,Not
410,lucene,Issue Type: Improvement,Not,NL
428,lucene,Change code to:,NL,NL
429,lucene,and,NL,NL
430,lucene,at junit.framework.TestSuite.run(TestSuite.java:203),Not,Not
431,lucene,judge.validateData(qq,Not,Not
432,lucene,[ https://issues.apache.org/jira/browse/SOLR-1355?page=com.atlassian.jira.plugin.system.issuetabpanels:all-tabpanel ],Not,Not
433,lucene,2) Integer fields should never be empty,NL,NL
434,lucene,"yes, sir!",NL,NL
435,lucene,Actually the main problem is that what's,NL,NL
436,lucene,This is ready to be committed now.,NL,NL
437,lucene,The comparison in the class ClobTransforme,NL,NL
438,lucene,if (result != null && result.trim().length() > 0) {,Not,Not
439,lucene,Index: RichDocumentRequestHandler.java,Not,Not
440,lucene,<int name=\true\>1</int>,Not,Not
441,lucene,Bob Asks his question (see previous example),NL,NL
442,lucene,</lst>,Not,Not
443,lucene,+  },Not,Not
444,lucene,Patch with the changes.,NL,NL
445,lucene,[junit] 2008-09-04 08:14:59.756::INFO:  Shutdown hook complete,Not,Not
446,lucene,http://localhost:8983/solr/update/delete?q=foo:1234   (or /update?delete=foo:1234),Not,Not
447,lucene,This leads to a problem stopping the web container (e.g. Tomcat).,NL,NL
448,lucene,Just so I'm sure i'm understanding you:  You're saying that any java code,NL,NL
418,lucene,INFO: adding requestHandler:,Not,NL
450,lucene,*search?q=foo+bar*,Not,Not
423,lucene,Key: SOLR-383,Not,NL
427,lucene,Ryan McKinley commented on SOLR-139:,NL,NL
451,lucene,Project: Solr,Not,NL
454,lucene,A [junit] Running org.apache.solr.schema.NotRequiredUniqueKeyTest,Not,Not
455,lucene,can't load custom signature class from solr.home/li,NL,NL
456,lucene,throw new RuntimeException( \Unknown core: \+coreName );,Not,Not
457,lucene,: have been because the unit test don't operate through a regular HTTP,NL,NL
458,lucene,If you think it was sent incorrectly contact one of the administrators:,NL,NL
459,lucene,Legacy Numeric Field types need to be more consistent in their input/output error checking & documentation,NL,NL
460,lucene,function print(),Not,Not
461,lucene,of thing,NL,NL
462,lucene,existing.setField(name,Not,Not
463,lucene,Dec 1,NL,NL
464,lucene,Filters should return something that implements an interface,NL,NL
465,lucene,On your comment about searcherNumDocs() and,NL,NL
466,lucene,[ https://issues.apache.org/jira/browse/SOLR-1691?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel&focusedCommentId=12795732#action_12795732 ],Not,Not
467,lucene,data will be populated to the parameter set:,NL,NL
468,lucene,When I do a normal search,NL,NL
469,lucene,Something that takes as long as generating top terms should also be,NL,NL
470,lucene,Since the dataImporter is protected by a thread-lock - there is no thred-safe guarantee for the implementations of the full-import close hook.,NL,NL
471,lucene,+++ contrib/dataimporthandler/src/main/java/org/apache/solr/handler/dataimport/JdbcDataSource.java	(working copy),Not,Not
452,lucene,+ JETTY-305 delayed connection destroy,Not,NL
473,lucene,3. Manhattan (Vector),NL,NL
453,lucene,<noble.paul@gmail.com> wrote:,NL,NL
475,lucene,: - <!> [[Solr1.4]]>>,Not,Not
476,lucene,field,NL,NL
477,lucene,*conectTimeout*: 30000ms,Not,Not
474,lucene,Noble Paul updated SOLR-1126:,NL,NL
479,lucene,return n - (y & 1);,Not,Not
480,lucene,First crack at this.  You'll need to download http://people.apache.org/~gsingers/extraction-libs.tar as it is too big to fit in JIRA.,NL,NL
481,lucene,</copy>,Not,Not
482,lucene,: +,Not,Not
483,lucene,was (Author: billnbell):,NL,NL
484,lucene,[ https://issues.apache.org/jira/browse/SOLR-1589?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel&focusedCommentId=12781273#action_12781273 ],Not,Not
478,lucene,Reporter: Walter Underwood,NL,NL
486,lucene,SolrServer server;,Not,Not
487,lucene,This exception occurs if I have a field in a document with a null value.,NL,NL
488,lucene,[ https://issues.apache.org/jira/browse/SOLR-734?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel&focusedCommentId=12626540,Not,Not
489,lucene,: + === PlainTextEntityProcessor ===,Not,Not
490,lucene,writeTag(EXTERN_STRING,Not,Not
491,lucene,/bin/rm -rf ${data_dir}/index && \\,Not,Not
492,lucene,: -  needRaw=true;,Not,Not
493,lucene,I'm not sure the best way to get the ExtractingRequestHandler into the classpath here.,NL,NL
494,lucene,It also builds the \hidden\ list as the inverse of the \gettable\ list.,NL,NL
495,lucene,code like this...,NL,NL
496,lucene,Just for the record,NL,NL
497,lucene,was rewritten during that update.  I have included the information on,NL,NL
498,lucene,: layer?,NL,NL
499,lucene,DocumentBuilder builder = DocumentBuilderFactory.newInstance,Not,Not
500,lucene,An XML commit only request handler,NL,NL
501,lucene,On some TimeZones (such as EDT currently,NL,NL
502,lucene,* MultiCoreParams == CoreAdminParams,Not,Not
503,lucene,org.apache.lucene.index.IndexReader.open(IndexReader.java:148) at,Not,Not
504,lucene,standards replace the existing bloated low level config cod,NL,NL
505,lucene,On the flip side of my experience is Hadoop.  Y! has assigned a number,NL,NL
506,lucene,pass the tests,NL,NL
507,lucene,DistribFieldFacet dff = (DistribFieldFacet)fi.facets.get(key);,Not,Not
485,lucene,*	*swap*: swaps 2 aliases,Not,NL
509,lucene,at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:675),Not,Not
510,lucene,<!--Master config-->,Not,Not
511,lucene,Query main = query;,Not,Not
512,lucene,StandardServer.java:710) at org.apache.catalina.startup.Catalina.start(,Not,Not
513,lucene,<field column=\datasource\ template=\board\/>,Not,Not
514,lucene,Or,NL,NL
515,lucene,----------------------------------,Not,Not
508,lucene,On 22. jan. 201,NL,NL
516,lucene,Key: SOLR-264,Not,NL
517,lucene,Fergus McMenemie commented on SOLR-1060:,NL,NL
519,lucene,I have attached the revised patch for the same in the jira - SOLR-1106 .,NL,NL
520,lucene,[ https://issues.apache.org/jira/browse/SOLR-725?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel&focusedCommentId=12625809#action_12625809 ],Not,Not
521,lucene,http://wiki.apache.org/lucene-java/LuceneFAQ,Not,Not
522,lucene,3. updated the README in the example solr home so that the note about ./lib also mentions the <lib> config option,NL,NL
523,lucene,I haven't yet been able to figure out exactly which reference holds the null or wh,NL,NL
524,lucene,At this point,NL,NL
525,lucene,indexes to new Solr servers.,NL,NL
526,lucene,[junit] Running org.apache.solr.handler.dataimport.TestXPathRecordReader,Not,Not
527,lucene,: + > A Assert.assertEquals( item.i,Not,Not
528,lucene,[javac] Compiling 226 source files to http://lucene.zones.apache.org:8080/hudson/job/Solr-Nightly/ws/trunk/build/core,Not,Not
529,lucene,will be much larger for CVS/SQL.,NL,NL
530,lucene,I was going to start on the auto-warming using IndexWriter's,NL,NL
531,lucene,(of you...),NL,NL
532,lucene,rather than pulling it out of the request.  Any objections to that?,NL,NL
533,lucene,<field name=\home\ type=\LatLonFT\/>,Not,Not
534,lucene,[javac] Compiling 375 source files to /tmp/apache-solr-nightly/build/solr,Not,NL
535,lucene,private final Map<Class,Not,Not
518,lucene,: Log:,Not,NL
536,lucene,On 2/18/09,NL,NL
538,lucene,This request handler only permits <commit/> messages.  It is provided as one way to prevent adds and deletes on a Solr slave machine that could potentially be accessed by outside parties where a firewall or other access control is either not possible or not desired.,NL,NL
539,lucene,foursA=h; twos=l;,Not,Not
540,lucene,registered with a name that doesn't start with a slash,NL,NL
541,lucene,discussion.,NL,NL
542,lucene,Mar,NL,NL
543,lucene,at org.mortbay.jetty.HttpConnection.handle(HttpConnection.java:297),Not,Not
544,lucene,Book1,NL,NL
537,lucene,Key: SOLR-1060,Not,NL
546,lucene,role it plays with Solr.  Is it a vendor-specific technology (from,NL,NL
547,lucene,java.io,Not,Not
548,lucene,Updating patch to handle faceting statistics.  (with tests),NL,NL
549,lucene,Please refer to http://wiki.apache.org/solr/SolrReplication for details,NL,NL
550,lucene,from http://mail-archives.apache.org/mod_mbox/lucene-solr-user/200807.mbox/%3cC4AC838E.ADE7%25jonathan_lee@comcast.com%3e:,Not,Not
551,lucene,via shalin),NL,NL
552,lucene,This datasource does not need any extra configuration. Make a normal POST request with the data as the body. The params remain same.,NL,NL
553,lucene,Source code for the SolrSharp project,NL,NL
554,lucene,pint uses a native int[] for the fieldcache entry and the comparator that implements sortMissingFirst asks for the StringIndex.,NL,NL
545,lucene,Key: SOLR-340,Not,NL
556,lucene,c:\\Users\\koji\\AppData\\Local\\Temp\\clover60096.tmp\\src60097.tmp\\org\\ap,Not,Not
557,lucene,intention to do the same to the to the Solr analyzers and filters? Is it,NL,NL
558,lucene,#action_12600590 ],Not,Not
559,lucene,req.getContext().put( \path,Not,Not
555,lucene,Assignee: Yonik Seeley,NL,NL
561,lucene,Is not trivial to change that. I imaging that deep changes in Solr or Lucene would be needed to have an efficient collapsing.,NL,NL
562,lucene,: - This can be used like an URL!DataSource but used to fetch content from files on disk. The only difference from URL!DataSource,NL,NL
560,lucene,wrote:,NL,NL
564,lucene,[ https://issues.apache.org/jira/browse/SOLR-1396?page=com.atlassian.jira.plugin.system.issuetabpanels:all-tabpanel ],Not,Not
565,lucene,: keep in mind that when data a user could enter in an HTTP request is,NL,NL
566,lucene,IndexReaderWarmer,Not,Not
567,lucene,final int freq = (ir != null && field != null) ? ir.docFreq(new Term(field,Not,Not
568,lucene,it's responsible for publishing the maven artifacts out.,NL,NL
569,lucene,Affects Versions: 1.3,Not,NL
570,lucene,# If you would like to submit a bug report,NL,NL
571,lucene,to use a distributed solr architecture,NL,NL
572,lucene,<field name=\${ctlField}\   type=\text-${l10n}\   indexed=\true\  stored=\true\  multiValued=\true\ />,Not,Not
573,lucene,SOLR-1586-geohash.patch,Not,Not
574,lucene,I'm also going to include tools to visualize this stuff on a mac,NL,NL
575,lucene,Writing the xml may not be an option if I use DIH for indexing (there is no xml). And what if I use CSV. That means multiple storage formats. RDDBMS storage is a problem because of incompatibility of Lecene/RDBMS data structures. Creating a schema will be extremely hard because of dynamic fields,NL,NL
576,lucene,</responseHeader>,Not,Not
577,lucene,Shalin has pointed out that we are creating the regex Pattern without first resolving the variable. So we need to call VariableResolver.resolve on the 'regex' attribute's value before creating the Pattern object.,NL,NL
578,lucene,Components: spellchecker,Not,NL
579,lucene,Are there any objections to replacing BitSet with OpenBitSet in,NL,NL
580,lucene,such that no other fields need to be specified again?,NL,NL
581,lucene,-----Original Message-----,NL,NL
582,lucene,There appears to be confusion between the two here no matter what the,NL,NL
583,lucene,at org.apache.solr.core.SolrCore.execute(SolrCore.java:1299),Not,Not
584,lucene,public void addedDocument() {,Not,Not
585,lucene,where it's at,NL,NL
586,lucene,[yonik] SOLR-747: update example solrconfig.xml,NL,NL
587,lucene,[junit] 2008-03-28 09:00:40.431::INFO:  Shutdown hook complete,Not,Not
588,lucene,would not call it easy at all. I took the test sources away completely (from,NL,NL
589,lucene,dataSource=\myfilereader\,Not,Not
590,lucene,I went down the road of doing the calculations in paralle,NL,NL
591,lucene,NamedList (org/apache/solr/common/util/NamedList ) currently has a heterogenous List (even numbered indices are String-s ) and the odd-numbered indices are the specific types.  As per benchmarks ( see SOLR-912 ) - the implementation could be improved in favor of a Map.Entry<String>,NL,NL
592,lucene,# Add command to reload dictionaries,NL,NL
593,lucene,I'm looking it over now.,NL,NL
594,lucene,permissions.  A modular approach to crawling file system,NL,NL
595,lucene,: When I perform a search from indexed items..,NL,NL
596,lucene,suggest an alternative approach?,NL,NL
597,lucene,},Not,Not
598,lucene,patrick o'leary commented on SOLR-773:,NL,NL
599,lucene,https://svn.apache.org/repos/asf/lucene/dev/trunk/solr/src/java/org/apache/solr/analysis/LengthFilterFactory.java,Not,Not
600,lucene,org.apache.solr.update.DirectUpdateHandlerTest.testExpungeDeletes(DirectUpdateHandlerTest.java:303),Not,Not
601,lucene,&lt;page top='211' bottom='322' right='833' left='944' word='bar' num='1'&gt;bar&lt;/page&gt;,Not,Not
602,lucene,Can we have anything better? I can't use 4-CPUs :(,NL,NL
603,lucene,Thanks in advance,NL,NL
604,lucene,existing users; 2) people are probably going to use one URL structure or,NL,NL
605,lucene,Ignore changes in the amount of white space.,NL,NL
606,lucene,*** the server reads the file stream,NL,NL
607,lucene,we modify those APIs to really take advantage of an Attributes-based API.,NL,NL
608,lucene,+ // Yet another variation: if docs.size() is small and termvectors,NL,NL
609,lucene,Cell: 1-434-466-1467,Not,NL
610,lucene,I came up with this patch because I have a rather elaborate tokenization scheme using ShingleMatrixFilter. The current solution of mine is to pass a base64 encoded serialized object as field value and use a custom Analyzer that assemble and tokenize the entity object passed down in the field value. However the tokenization is rather expensive (especially during initial bulk import of my zillions of documents)  so I'd rather do this on my clients as I've got plenty of those but only one Solr.,NL,NL
611,lucene,stats: 	lookups : 15966954582,Not,NL
612,lucene,: +   <td style=\margin-left: 1em;\>,Not,Not
613,lucene,solprovider edited comment on SOLR-84 at 10/7/08 10:21 PM:,NL,NL
614,lucene,reopening in most cases - hasn't seen any activit,NL,NL
615,lucene,\startOffset\:,Not,Not
616,lucene,score?  Can/should the current framework do that?,NL,NL
617,lucene,org.apache.coyote.http11.Http11Processor.process(Http11Processor.java:845),Not,Not
618,lucene,http://lucene.apache.org/solr/api/org/apache/solr/response/SolrQueryResponse.html#returnable_data says that a Map \containing any of the items in this list\ may be contained in a SolrQueryResponse and will be handled by QueryResponseWriters.,NL,NL
619,lucene,URL: https://issues.apache.org/jira/browse/SOLR-1252,Not,Not
620,lucene,- Delete obsolete topgit branches from 1.3,NL,NL
621,lucene,community@apache.org if people would like.,NL,NL
622,lucene,ugin.system.issuetabpanels:comment-tabpanel#action_12502885 ],Not,Not
623,lucene,Reporter: Nicolas Dessaigne,NL,NL
624,lucene,[ https://issues.apache.org/jira/browse/SOLR-356?page=com.atlassian.jira.plugin.system.issuetabpanels:all-tabpanel ],Not,Not
625,lucene,asm-2.2.1.jar,Not,Not
626,lucene,highlighting,NL,NL
627,lucene,Is it somehow possible to grab that and return it from,NL,NL
628,lucene,was (Author: gsingers):,NL,NL
629,lucene,Bill Au commented on SOLR-53:,NL,NL
630,lucene,/file/handler/name:extra/path?param1=val1&file=...&file=...,Not,Not
631,lucene,of the URL (either from the path or from the QueryString) directly without,NL,NL
632,lucene,For acts_as_solr I need the ID field to be a Strin,NL,NL
633,lucene,[ https://issues.apache.org/jira/browse/SOLR-1439?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel&focusedCommentId=12756352#action_12756352 ],Not,Not
634,lucene,Distributed Search over HTTP,NL,NL
635,lucene,2. DataImportHandler,Not,Not
636,lucene,- More documentation (on source code),NL,NL
637,lucene,solr_start() was using a system call to start sol,NL,NL
638,lucene,Since this wasn't exactly a use case we ever advertise,NL,NL
639,lucene,It's been discusse,NL,NL
640,lucene,if there are single quotes they must be escaped,NL,NL
641,lucene,AnalysisRequestHandler,Not,Not
642,lucene,But in all case,NL,NL
643,lucene,related to SOLR-470.,NL,NL
644,lucene,added an IncludesEvaluator that deals with include/fragment,NL,NL
645,lucene,stmt.setFetchSize(Integer.MIN_VALUE);,Not,Not
646,lucene,On 6-Nov-09,NL,NL
647,lucene,Original Estimate: 0.08h,NL,NL
648,lucene,Noble Paul updated SOLR-1044:,NL,NL
649,lucene,5. initialize searcher / updateHandler,NL,NL
650,lucene,DIH currently can only be run inside Solr. But the core of DIH is quite independent of Solr. There are only a few points where it requires Solr core classes.They can be isolated out and we have an API in hand. If we limit the dependency down to common util then DIH can be used by,NL,NL
651,lucene,-,Not,Not
652,lucene,Andrew.,NL,NL
653,lucene,: Some functions could actually use it - say like ms().,NL,NL
654,lucene,The current source in CVS doesn't work for me (the example doesn't,NL,NL
655,lucene,copy over every time we make changes. That is what I meant when I said,NL,NL
656,lucene,RFC 2616 sec13) and will by default respond with \304 Not Modified\,NL,NL
657,lucene,in the path then we can guess based on the Content-Type.,NL,NL
658,lucene,after optimization. A 1 is the default (and is equivalent to calling,NL,NL
659,lucene,clarity in a future release). Then people can mix and match and,NL,NL
660,lucene,<long name=\generation\>4447</long>,Not,Not
661,lucene,Parallel execution of multiple queries is just one use case in a family of many other,NL,NL
662,lucene,Lucene core,NL,NL
663,lucene,Attachments: SpellingQueryConverter.java.diff,Not,NL
664,lucene,add extra parameter to function search:,NL,NL
665,lucene,- > > </entity>,Not,Not
666,lucene,+   * declaration.,Not,NL
667,lucene,Noble Paul commented on SOLR-236:,NL,NL
668,lucene,name.,NL,NL
669,lucene,Once I changed setField to addField,NL,NL
670,lucene,[ https://issues.apache.org/jira/browse/SOLR-474?page=com.atlassian.jira.plugin.system.issuetabpanels:all-tabpanel ],Not,Not
671,lucene,the new create-pacakges target seems fine to me ... but \package\,NL,NL
672,lucene,that i,NL,NL
673,lucene,It would be better if the syntax can be modified to something like terms.fl=field,NL,NL
674,lucene,Reporter: Ning Li,NL,NL
675,lucene,that they might be better served by Tomcat since it's the most,NL,NL
676,lucene,everything again,NL,NL
677,lucene,: be somewhere in Solr that knows about the IndexReader /,NL,NL
678,lucene,at java.lang.reflect.Method.invoke(Method.java:597),Not,Not
679,lucene,really allow it to become a viable alternative to things like FAST and,NL,NL
680,lucene,[junit] 2007-10-09 08:15:02.342::INFO:  Shutdown hook executing,Not,Not
681,lucene,I still have some thing,NL,NL
682,lucene,Sure,NL,NL
683,lucene,at org.mortbay.jetty.servlet.Context.startContext(Context.java:139),Not,Not
684,lucene,Reporter: Ruben Jimenez,NL,NL
685,lucene,I'm merely trying to understand how much (if any) interest there is in this,NL,NL
686,lucene,* and the DocSet for each term in the filter.,NL,NL
687,lucene,URL: https://issues.apache.org/jira/browse/SOLR-186,Not,Not
688,lucene,almost worst case scenario as well - the Document text is extremely,NL,NL
689,lucene,On Sat,NL,NL
690,lucene,Comments? (my main issue is that it woudl be nice to be able to set compressThreshold at the field level.  Since we can't without modifying fields to accept named parameter,NL,NL
691,lucene,+   if(jndiName == null){,Not,Not
692,lucene,where the analyzer variable is only set on the build command. Therefor,NL,NL
693,lucene,now people will be very confused. And I thought of sticking to Yonik's,NL,NL
694,lucene,I did not apply the patch but I was looking at the above code. We are splitting by '.' and going into each map we find. Will this reach upto a '.' character in a float or string value given as a parameter to a function?,NL,NL
695,lucene,af06c000-af0ea000 rwxp af06c000 00:00 0,Not,Not
696,lucene,Solr moves to Lucene's trunk:,NL,NL
697,lucene,endpoints is large. See the javadoc for NumericRangeQuery for internal,NL,NL
698,lucene,convention and happenstance.,NL,NL
699,lucene,: + Analyzer analyzer = queryAnalyser ? ft.getQueryAnalyzer() : ft.getAnalyzer();,Not,Not
700,lucene,Mark Miller resolved SOLR-1436.,NL,NL
701,lucene,only exception is where you want to extract variables from the URL,NL,NL
702,lucene,SOLR-139 needs some way to transport document values independent of the lucene Document.  This is required for the INCREMENT command and useful for modifying documents.  SolrDocument is also generally useful for SOLR-20,NL,NL
703,lucene,On Mon,NL,NL
704,lucene,** calls a CMD_LATEST_SNAP to the master and get the latest snapshot name,NL,NL
705,lucene,enabled I can have defaults for stuff like drive,NL,NL
706,lucene,Kay Kay updated SOLR-962:,NL,NL
707,lucene,Jetty__8983__solr/webapp/WEB-INF/lib/apache-solr-1.1.0-incubating.jar;/C:/Do,Not,Not
708,lucene,Attachments: log4j-1.2.15.jar,Not,NL
709,lucene,specify the number of top term,NL,NL
710,lucene,at java.net.PlainSocketImpl.socketConnect(Native Method),Not,Not
711,lucene,: + </table>,Not,Not
712,lucene,bit longs,NL,NL
713,lucene,calculation,NL,NL
714,lucene,I was wondering about that,NL,NL
715,lucene,URL: https://issues.apache.org/jira/browse/SOLR-751,Not,Not
716,lucene,- > > > > </contrib-settings>,Not,Not
717,lucene,1.1.0-incubating\\example\\ext\\jasper-compiler.jar;C:\\Inetpub\\ftproot\\apache-s,Not,Not
718,lucene,Modified: lucene/dev/trunk/solr/common-build.xml,Not,Not
719,lucene,indexing...,NL,NL
720,lucene,SoleDispatchFilter subclass and return the MultiCore directly from:,Not,NL
721,lucene,-- Shalin Shekhar Mangar,Not,NL
722,lucene,trying to index to or search it),NL,NL
723,lucene,INFO: [xluo] /select/rows=10&start=0&hl.fl=bookCount&indent=on&q=bookCount:5&hl=true&version=2.2 0 0,Not,Not
724,lucene,INFO: [] webapp=/events_2009_06 path=/replication params={command=indexversion&wt=javabin} status=0 QTime=0,Not,Not
725,lucene,http://localhost:8983/solr/select/?stylesheet=&q=apache&qt=standard&mlt=true&mlt.fl=man,Not,Not
726,lucene,the worst case. Having thousands of small weak references does the,NL,NL
727,lucene,The issue is how to make MultiCore a derivable class and avoid static,NL,NL
728,lucene,/***  C macro from Hacker's Delight,NL,NL
729,lucene,: Binary files - no diff available.,NL,NL
730,lucene,Reporter: Kay Kay,NL,NL
731,lucene,This way the original index will be small and the users do not have to make all fields stored,NL,NL
732,lucene,add a field alias feature,NL,NL
733,lucene,of argument let's assume all clients are perfect) what happens when a,NL,NL
734,lucene,log.info(\Persisting cores config to \ + (file==null ? configFile : file));,Not,Not
735,lucene,The best analogy is to consider that instead of deploying multiple web-applicatio,NL,NL
736,lucene,<field name=\text_*\  type=\text\   ... />,Not,Not
737,lucene,Mike Klaas wrote:,NL,NL
738,lucene,Many thanks!,NL,NL
739,lucene,<uniqueKey>id</uniqueKey>,Not,Not
740,lucene,Components: search,Not,NL
741,lucene,I do agree about the last minute releases.  Howeve,NL,NL
742,lucene,(Oddly,NL,NL
743,lucene,+    counts = getFieldCacheCounts(,Not,Not
744,lucene,A user reported an issue,NL,NL
745,lucene,java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:9,Not,Not
746,lucene,URL: https://issues.apache.org/jira/browse/SOLR-773,Not,Not
747,lucene,### Eclipse Workspace Patch 1.,Not,NL
748,lucene,Attachments: SOLR-1478.patch,Not,NL
749,lucene,Object o = readVal(fis);,Not,Not
750,lucene,<requestDispatcher handleSelect=\true\ >,Not,Not
751,lucene,Discussion at: http://www.nabble.com/Creating-dynamic-fields-with-DataImportHandler-to19226532.html,NL,NL
752,lucene,[ https://issues.apache.org/jira/browse/SOLR-234?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel#action_12495202 ],Not,Not
753,lucene,} catch (NumberFormatException e) {,Not,Not
754,lucene,So it would be nice if a user can easily specify that they want to use a french stopword lis,NL,NL
755,lucene,Attachments: SOLR-695-no-singlecore.patc,Not,NL
756,lucene,contrib/javascript/lib/jsdoc/jsdoc-toolkit/app/frame/Dumper.js,Not,Not
757,lucene,site/features.html,Not,Not
758,lucene,package junit.framework does not exist,NL,NL
759,lucene,2008-02-25 16:54:5,Not,Not
760,lucene,Uses LUCENE-997 to add time out support to Solr.,Not,NL
761,lucene,-Did you do it?,NL,NL
762,lucene,[ https://issues.apache.org/jira/browse/SOLR-667?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel&focusedCommentId=12644889#action_12644889 ],Not,Not
763,lucene,The attached patch will provide this feature.,NL,NL
764,lucene,[i++],Not,Not
765,lucene,Key: SOLR-1353,Not,NL
766,lucene,added an asString(node) method for logging purpose,NL,NL
767,lucene,\permission\.It contains yes or no.If a user whom have limited permission to,NL,NL
768,lucene,major upgrade; developers will *still* know that we're using LUcene-java,NL,NL
769,lucene,: overrated.,NL,NL
770,lucene,At which point:,NL,NL
771,lucene,URL: https://issues.apache.org/jira/browse/SOLR-1622,Not,Not
772,lucene,Attachment: SOLR-896.patch,Not,NL
773,lucene,- Search: parallel search all server,NL,NL
774,lucene,course,NL,NL
775,lucene,Convert JDK logging to SLF4J,NL,NL
776,lucene,CSV produced by Oracle might seem like,NL,NL
777,lucene,Noble Paul updated SOLR-1501:,NL,NL
778,lucene,the othe,NL,NL
779,lucene,Jason Venner and I hacked all night on SOLR-1477 however didn't,NL,NL
780,lucene,path : pathPrefix + path ).forward( request ),Not,Not
781,lucene,better idea.,NL,NL
782,lucene,vector,NL,NL
783,lucene,</init-param>,Not,Not
784,lucene,at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:108),Not,Not
785,lucene,:   <requestHandler name=\/update\ class=\solr.XmlUpdateRequestHandler\ >,Not,Not
786,lucene,+ > > <test-macro pattern=\C\/>,Not,Not
787,lucene,whether a default field even makes sense.  Maybe it should be,NL,NL
788,lucene,can be turned off when not necessary.,NL,NL
789,lucene,Environment: Centos,Not,NL
790,lucene,URL: https://issues.apache.org/jira/browse/SOLR-813,Not,Not
791,lucene,Temp Resolution:,NL,NL
792,lucene,URL: https://issues.apache.org/jira/browse/SOLR-1650,Not,Not
793,lucene,that error indicates that the version of lucene you are using is incapable,NL,NL
794,lucene,q=foo&fq=date:[1 TO 2]&fq=securityfilter:42&fq={!tag=type}type:(pdf OR,Not,Not
795,lucene,+ <entity name=\jc\,Not,Not
796,lucene,-  top=false;,Not,Not
797,lucene,Thanks for the replies.,NL,NL
798,lucene,In the master server:,NL,NL
799,lucene,at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:175),Not,Not
800,lucene,Someone pulling an Al Gore (inventing the internet) on this isn't my,NL,NL
801,lucene,at java.net.PlainSocketImpl.connectToAddress(PlainSocketImpl.java:195),Not,Not
802,lucene,decide when to query the spellchecker,NL,NL
803,lucene,<str name=\fsv\>true</str>,Not,Not
804,lucene,\deviceName\:[,Not,Not
