ID,Mika,Fabio,Disagreement,Text
2916,,,,configure: warning: Settings/cltbld: invalid host type
2917,,,,20120821224558
2918,,,,"This happens all the time on the ""main"" page of Yahoo, less regularly in the"
2919,,,,hm.. I guess this could end as a dup to the Plugin manager (?)
2920,,,,"See my comments below. I let you decide if you want to push more in the current direction, knowing that it's getting more complex, or if you're willing to go back to the previous proposal."
2921,,,,exit and startup (in case the browser shut down with extreme prejudice/rudeness
2922,,,,eip = 0x03336b07   esp = 0xb0288b40   ebp = 0xb0288bb8   ebx = 0x033366ce
2923,,,,keyword field.  Thanks.
2924,,,,Bug 228205 isn't as relevant here because nsContentUtils is abstracting away a
2925,,,,"This is mandrake 8 too, so no excuses"
2926,,,,and try to select another message (I always click on the 4th
2927,,,,"There is a chance we will remove the ability for nsSimpleURI to form a Codebase Principal, if this is the case thunderbird will have to change the system which they use for storing email permissions."
2928,,,,-----------------------------------------------------------------
2929,,,,"That's too bad, I doubt this patch breaks anything, it has been baking on the trunk for a little while and no issues have been discovered with it."
2930,,,,https://reviewboard.mozilla.org/r/58078/#review55042
2931,,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:23.0) Gecko/20100101 Thunderbird/23.0a1 works. :-)
2932,,,,Expected Results:
2933,,,,Actual results:
2934,,,,rsi	0x7ffff6ef7770	140737336276848
2935,,,,I suggest fixing this bug by adding the following line to ua.css:
2936,,,,// will depend on whether it's cached!
2937,,,,09-21 01:42:43.773: E/GeckoConsole(1277): AUS:SVC Checker:onLoad - number of updates available: 1
2938,,,,"1. In the installer page that shows the license, focus the radio group and press"
2939,,,,Dupe of bug 94035?
2940,,,,"""URLUpdateInfo""=""http://www.mozilla.org/products/firefox/"""
2941,,,,year if the date is less than 6 months ago.  Mozilla attempts to be
2942,,,,"Thanks,"
2943,,,,"On my nexus 4, this is consistent with other ""active links"". If you go to the browser and open, e.g. www.slashdot.org, then touch a link to make it active and move your finger, the link stops being active even though my finger is very much still on it."
2944,,,,This is good to land. I will land it this week!
2945,,,,Crashed with Beta 5 RC2 - does not crash with the Nightly --> Verified fixed
2946,,,,12:41:44     INFO -  01-30 15:27:33.295    45    45 I Gecko   : MARIONETTE TEST RESULT:TEST-PASS | test_conference.js | emulator calllist - inbound from 5555550202 : active should equal inbound from 5555550202 : active
2947,,,,the last group box.
2948,,,,1 	mozjs.dll 	js::gc::MarkId 	js/src/jsgcinlines.h:544
2949,,,,"Roc, I would like your comments on this."
2950,,,,"By ""external"" I mean the XML meaning: not in the same storage object as the main"
2951,,,,"(BTW: Would be appreciated if error messages like this could be selected and copied, e.g. to do a quick google search or similar - now I needed to retype it manually)"
2952,,,,when navigating with the searchbar ((ctrl+f) at the bottom of the screen) from a
2953,,,,"most narrow nit picking sense. It never happened with IE, and only happened with"
2954,,,,It crashed first time when I loaded this page both on MAC OS 9 and Win98. (It
2955,,,,20:19:46     INFO - Running post-run listener: _upload_blobber_files
2956,,,,http://podcasts.linux-foundation.org/ogg/LinuxTools/eclipse-oprofile-demo.ogg
2957,,,,libx11-6:
2958,,,,We should just read buildid from Python.
2959,,,,3   libnspr4.dylib                	0x0000000101ada42d PR_WaitCondVar + 109
2960,,,,BuildID:    20010607
2961,,,,"2. Put SIM card in phone, boot"
2962,,,,"7 	xul.dll 	mozilla::net::HttpChannelChild::DoOnStartRequest(nsIRequest*, nsISupports*) 	netwerk/protocol/http/HttpChannelChild.cpp"
2963,,,,Actual Results:
2964,,,,"Bevis, this looks bad, can you have a look?"
2965,,,,Green https://travis-ci.org/mozilla-b2g/gaia/builds/13707888
2966,,,,"etc. The page is (physically) small, and not that complicated. There are no"
2967,,,,75 	core.odex 	core.odex@0x1472f9
2968,,,,from /home/simonb/Mozilla/package/components/libxpconnect.so
2969,,,,"ps -e however, displayed all of the processes and two of them relating to SM were listed towards the end, one was marked <defunct>.  I first tried to kill the <defunct> process which did not work, it was still listed afterwards, then I killed the other one (which had an smaller PID number than the one marked <defunct>).  Killing this one, apparently cleared it out and I was then able to launch SM again."
2970,,,,I don't understand part 2.
2971,,,,"changed in any way in the next two weeks, it will be automatically resolved."
2972,,,,eip = 0x10a2f749   esp = 0x0012d6d8   ebp = 0x0012d6e0
2973,,,,System uname: 2.6.6-mm3 x86_64 5
2974,,,,"If by ""small letters"" you mean lowercase letters, then please dupe this to bug 472909"
2975,,,,read a text file or something in the opened directories
2976,,,,I/DEBUG   (  108):     beb00890  205d3932
2977,,,,Open any picture with the same dimensions and enable Full Screen Mode.
2978,,,,Environmental Variables:
2979,,,,Mozilla from nightly build on 4/2/2000 locks up when following the links from
2980,,,,https://hg.mozilla.org/integration/mozilla-inbound/rev/76ba219af069
2981,,,,- mobile/app/splash.bmp
2982,,,,return a;\
2983,,,,Reproducible: Always
2984,,,,to do.
2985,,,,"keyElm.addEventListener(""command"", () => {commandCalled = true}, false);"
2986,,,,Steps to reproduce:
2987,,,,Percentage width/height on <svg> in XUL stopped working after the reflow branch landing. I guess we probably need to fix bug 280923 to get this working.
2988,,,,edge cases like picking /tmp/file1 and /home/user/file2.  But perhaps
2989,,,,Setting priority to P1 since blocking development of certain testcases.
2990,,,,Gonk: bd9cb3af2a0354577a6903917bc826489050b40d
2991,,,,"It should have rendered correctly, as it does with the similar ""Arial"" font, or"
2992,,,,"I know Jamie is not keen on looking for additional landmark roles, so I'll prep a try build and through it between him and Steve, in the octagon. Whoever emerges victorious can decide the fate of the patch."
2993,,,,"nsBlockReflowContext::ReflowBlock(nsRect const &,bool,nsCollapsingMargin &,int,bool,nsLineBox *,nsHTMLReflowState &,unsigned int &,nsBlockReflowState &) (in xul.dll)"
2994,,,,"No reply, INCOMPLETE. Please retest with Firefox 3.6.12 or later and a new profile (http://support.mozilla.com/kb/Managing+profiles). If you continue to see this issue with the newest firefox and a new profile, then please comment on this bug."
2995,,,,0x90a51000 - 0x90ad0fff libobjc.A.dylib 	/usr/lib/libobjc.A.dylib
2996,,,,I found folloiwng stack in all crashe logs. OmxDecoder should be destructed in MediaOmxReader::~MediaOmxReader().
2997,,,,"For static text, I use domSel->GetFocusNode() to create the nsAccessibleText"
2998,,,,Checked in.
2999,,,,Actual results:
3000,,,,mmm.  most strange.
3001,,,,LaserJet-4L
3002,,,,Expected Results:
3003,,,,Timestamp: 09/13/2013 02:33:49 PM
3004,,,,wontfix/invalid?
3005,,,,i tested IE6 and noticed that it has this bug as well... it totally clobbered my
3006,,,,Steps to Reproduce:
3007,,,,the red box or the links of html that are close to the box.  550 by 400 area
3008,,,,Windows XP SP3 + all patches
3009,,,,Expected result:
3010,,,,Close Firefox
3011,,,,The element used in this case (a div) has zero width after the javascript
3012,,,,"Since this page uses SSL, we're creating a SSL dumper to dump the interaction"
3013,,,,I've only tested on string-fasta (because that has no dense array hot paths): 13.5% == 4ms speedup.
3014,,,,}
3015,,,,3.try to edit the user profile
3016,,,,"We have seen failures spike yesterday on webrtc tests, likely due to networking issue (infrastructure). Maybe that's related."
3017,,,,AzureSkiaAccelerated: 1
3018,,,,"In which case, this is what should be fired: http://mxr.mozilla.org/mozilla-central/source/browser/components/preferences/cookies.js#163"
3019,,,,Firebug
3020,,,,Adding the following should fix this:
3021,,,,[3:05pm] gal left the chat room. (Quit: gal)
3022,,,,"Frank, have you had a chance to fix some of the issues that have been mentioned in the previous comments?"
3023,,,,source files in modules/plugin. Currently
3024,,,,"@@ +835,5 @@"
3025,,,,Reproducible: Always
3026,,,,"Josh, if I'm reading the docs correctly, the right fix here would be to check the disabled flag on the plugin tag before passing it to clearSiteData (or maybe doing the check inside clearSiteData)."
3027,,,,3. place firefox window below any word toolbar
3028,,,,There are no failures in the added tests.
3029,,,,- 46b6
3030,,,,Actual results:
3031,,,,"The ""Bogus state"" assertion also showed up in:"
3032,,,,"I also don't see this in DomI in that Accessible Event viewer. There, i also see the text insertions and removals, caret moves etc., but no text attribute changes. So this part of the patch may not be working yet!"
3033,,,,/* 1 / sqrt(2) */
3034,,,,::: dom/animation/test/mochitest.ini:105
3035,,,,16386[81f9b48]:   calling PR_Poll [active=0 idle=0]
3036,,,,+   * Please do not ever pass null pointers to this method.
3037,,,,Table contents that exhibit the printing issue
3038,,,,"the ""Description"" field contains reduntant info, since suffixes can be obtained"
3039,,,,@David - can you test this plus bug 1173617 and verify things work on your end and that the titlebar issue is gone? Thanks!
3040,,,,"Both methods simply add/remove semantic CSS classes to the view's root element, and it's up to the view's style-sheet to add the necessary style properties. It's important that the base class doesn't make these style assumptions."
3041,,,,Review of attachment 8769851:
3042,,,,"""OR EXISTS """
3043,,,,Actual Results:
3044,,,,"put ""'"" in the places told by you in the printpagesetup.js file."
3045,,,,Steps to Reproduce:
3046,,,,Use helper to retrieve best playable format
3047,,,,accepting bug; setting to moz 0.9
3048,,,,report further.
3049,,,,Here's an initial draft of a CSD implementation. A few things of note;
3050,,,,and use AutoCompartment appropriately. Crossing the boundary requires an
3051,,,,Agreed
3052,,,,Bugzilla Bug 112585
3053,,,,Build ID: 20160118030338
3054,,,,|      Username: [________________________]  |
3055,,,,at sun.applet.AppletPanel.run(Unknown Source)
3056,,,,Signature 	arena_dalloc | __wrap_free | moz_free | std::__node_alloc::deallocate More Reports Search
3057,,,,you'll notice that you can't get the text back to original location. it
3058,,,,"I would test this, but ./mach build-docs is broken:"
3059,,,,warning:   found `EmptyString()::sEmpty' instead
3060,,,,NSMutableArray* mChildren;
3061,,,,Build Identifier: Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US; rv:1.9b4) Gecko/2008030714 Firefox/3.0b4
3062,,,,https://bugzilla.mozilla.org/show_bug.cgi?id=339804#c23
3063,,,,</body>
3064,,,,I'm now running a build with the extensions restored to see if some checkins
3065,,,,xpcompat.* is still alive due to the timer calls and the XP_GetString function
3066,,,,"Apparently, the great language shootout requires a readline function. I've"
3067,,,,"- Decide on the best presentation form for this information (using as little text as possible makes sense, since we know that users rarely read that stuff)"
3068,,,,case NS_THEME_TOOLTIP:
3069,,,,These might have only been crashing on tinderbox machines.
3070,,,,1.Launch Firefox with clean profile.
3071,,,,NETSCP6.EXE + 0x2a4a (0x00402a4a)
3072,,,,14:48:52 INFO - ++DOCSHELL 0F934C00 == 12 [pid = 1032] [id = 310]
3073,,,,- Restrict type accepted by MediaSourceReader's constructor since mDecoder is static_cast to MediaSourceDecoder.
3074,,,,ij Linux.
3075,,,,"I'll re-make its, but this will take me a few days. I think next week will be"
3076,,,,Would you mind to take a look please? Thanks!
3077,,,,PresShell::ProcessReflowCommand()
3078,,,,line 1320]
3079,,,,"this did not happen BEFORE the 'update'. When I paste the link in iexplore, it actually works fine, if I choose to view the page from google cache, it shows up fine."
3080,,,,to the style context and the frame and we could reresolve by walking content
3081,,,,The seemingly endless switching of the assert message in this bug every now and then is annoying but nothing too severe for the fuzzers to handle.
3082,,,,active_support/core_ext/string/encoding.rb
3083,,,,media.gmp-widevinecdm.version: 1.4.8.866
3084,,,,It's not sufficient:
3085,,,,"be properties of this (and no, i can't explain why this would happen) but"
3086,,,,It currently seems that the Desktop version is being shown to us. Is this where the issue may fall under? Should we get Youtube to send us their mobile version instead? Do you think that this will resolve the issue?
3087,,,,"Look like Chrome has a similar crash, but they're crashing in EnumHardwareMFTs rather than EnumSoftwareMFTs."
3088,,,,"1. Turn on ""ask me every time"" regarding cookies & clear cookie cache"
3089,,,,We have a customer that would like the ability to remove a pref value via MCD.
3090,,,,Firmware(Release)      4.4.2
3091,,,,incorrect rendering compared to reference image
3092,,,,CairoSurface().
3093,,,,"starting with line [6586], all <b> </b> tags in the file are ignored"
3094,,,,We may actually use the bindings at some point to twiddle the node flags directly rather than getting / setting them over FFI. Would this cause hazards? Would be good to update the comment to explain what we'd need to do there.
3095,,,,4. double click on the scrollbar
3096,,,,https://hg.mozilla.org/mozilla-central/rev/c648f9903e58
3097,,,,https://hg.mozilla.org/integration/mozilla-inbound/rev/404c12dddf28
3098,,,,I would like to be able to send plain text to the browser but for the browser to
3099,,,,Clearing blocking request. Already fixed.
3100,,,,Povoleno: false
3101,,,,"/cvsroot/mozilla/content/html/content/public/nsIRadioGroupContainer.h,v  <--"
3102,,,,"@@ +3001,5 @@"
3103,,,,...
3104,,,,Reproducible: Always
3105,,,,"So as long as we're running two apps in the same process, and those show up as two different BrowserParents in PContentParent->ManagedPBrowserParent(), we should see that the apps wind up writing into the same cookie database (with whichever appID comes first in the list of browsers)."
3106,,,,I'm surprised this isn't abort()ing on you.
3107,,,,Build ID: 20160604131506
3108,,,,"+  document.getElementById(""pre"").focus();"
3109,,,,Please fix the indenting so that it lines up with the rest of the block:
3110,,,,"nsIPresContext * 0x02c23ae0, nsHTMLReflowMetrics & {...}, RowReflowState &"
3111,,,,Bookmark should have been deleted.
3112,,,,Firefox/1.0.3
3113,,,,cl : Command line warning D9002 : ignoring unknown option '-OE'
3114,,,,------------------
3115,,,,Close tab or browser altogether.
3116,,,,{
3117,,,,We might just be broken on some hardware and need to check capabilities.
3118,,,,nchars = 0;
3119,,,,The MIRType_ArgObj is used to work around the way snapshots are encoding the constants.  Snapshots are using the MAGIC tag with a special meaning.  The MIRType_ArgObj is used to work around that.
3120,,,,"there. But then again, I don't have anything better to suggest as an alternative"
3121,,,,http://www.dylanschiemann.com/examples/fontSize3.html which seems to show that
3122,,,,2 	xul.dll 	XPCJSContextStack::Pop 	js/src/xpconnect/src/xpcthreadcontext.cpp:100
3123,,,,"Bug caused by (feature/regressing bug #): Bug 1123762, Project Silk"
3124,,,,Incomplete due to lack of response. Please reopen the bug if you still see this issue.
3125,,,,2> Add nsIJAR.idl to libjar/makefile.win
3126,,,,"It never ever occurs with the screenlock disabled ? If yes, then I'd tend to agree that it's totally unrelated and it may be exposing issues around cgroups like what Gabriele already had fun to play with :)"
3127,,,,4:LS_start()
3128,,,,"Gotta be a minus.  (If the API to _permit_ such IP-classification blocking is small and safe and has tests, I could see it getting approval so that people can write extensions to prove out the concepts, but much would obviously depend on the patch itself.  If someone wants to go that route, which would be great, I recommend doing it in a new, dependent bug.)"
3129,,,,Failed to load module devtools/shared/gcli/commands/mdn: Module `devtools/client/shared/widgets/MdnDocsWidget` is not found at resource://devtools/client/shared/widgets/MdnDocsWidget.js <unknown>
3130,,,,all of the elements.  margins  appeared to remain the same instead of increasing
3131,,,,"when it is switched to. Yes, this is important for usability of a screen"
3132,,,,"Firefox does not respond any more, has to be killed by taskmanager."
3133,,,,But I think I like an interesting variation on comment #4:
3134,,,,"No one has even accepted the bug to work on it. Please, please someone fix it!"
3135,,,,-----------------------------------------------------------------
3136,,,,""")""));"
3137,,,,"my own, but it won't be for a while. If you've got a Linux to test with I can"
3138,,,,do that?) will not work.
3139,,,,User-Agent:       Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8.1.7) Gecko/20070914 Firefox/2.0.0.7
3140,,,,TestRunner:  checkEq passed: XHR length is (100000).
3141,,,,1   2002041606
3142,,,,})();
3143,,,,inherit r=dougt from previous patch
3144,,,,"I was hoping to do a round of orange fixing in a few weeks, hopefully I can look at it then."
3145,,,,Steps to reproduce:
3146,,,,I'd prefer to support more calls rather than hanging up a call for users. Because we can't predict that users are in what kind of scenario at that moment. Dropping calls for them may cause unexpected consequence. Thanks!
3147,,,,Repro Steps:
3148,,,,"2)Open Orca, keep it running behind"
3149,,,,"Ok, well a hardware accl issue in flash needs to be fixed by them. Figuring out the root cause of the crash in 3.6 would be nice though."
3150,,,,browser.download.useDownloadDir: false
3151,,,,- fixed syntax error in test case
3152,,,,We found that Motorola S9 audio device doesn
3153,,,,"<treecell treeallowevents=""true"">"
3154,,,,rendering correctness perspective.
3155,,,,"0x047b1c80, nsISupports * 0x00000000) line 1777 + 10 bytes"
3156,,,,1)  The first row collapses
3157,,,,"Looks good.  Just a few minor suggestions.  It will be nice to have this wrapped up so people can't trip on it.  I also like how XPConnect now uses the GC's definition of gray instead of remaking its own, and hoping it is the same.  That always made me a little nervous."
3158,,,,It seems that the size of nsIDocument is different if you use MOZILLA_INTERNAL_API or something like that. Besides which we really don't want people using nsIDocument out of libxul.
3159,,,,"Make it a member of nsIWidget. And put the definition in nsBaseWidget.cpp instead of FrameLayerBuilder. And wrap it in an accessor ""static void* nsIWidget::SecondaryLayerManagerKey()""."
3160,,,,Verified dup.
3161,,,,profile also... Now everything's peachy.
3162,,,,"@@ +617,5 @@"
3163,,,,## Note : maybe a dup of the video crashing
3164,,,,Total Uptime	4354 sec
3165,,,,Gecko Revision         https://hg.mozilla.org/mozilla-central/rev/62cd40885e93
3166,,,,Maybe. I will change the setting and let you know it happens again.
3167,,,,Forcing triple buffers via this patch completely solves all jitter on all Xperia devices.
3168,,,,before executing a downloaded file.
3169,,,,print preview the testcase to see that mozilla is able to wrap at the rows
3170,,,,Without the DEBUG_delay_start_metro.
3171,,,,marker display.
3172,,,,Not quite.
3173,,,,"Again, not what I had understood when they explained to me the protocol (in fact one of the main design goals was to reduce network load) but again, the developers are best suited to answer this."
3174,,,,aType / nsAString vs mType / nsCString
3175,,,,"Yes, perfectly."
3176,,,,https://hg.mozilla.org/gaia-l10n/pt-BR/file/f8123ec317d7/apps/browser/browser.properties#l45
3177,,,,Build ID: 20141222004004
3178,,,,More details of how drag & drop should work in Windows:
3179,,,,I don't think this should block (except this is a security problem but I believe it's not).
3180,,,,"[d:\builds\seamonkey\mozilla\xpcom\components\nsComponentManager.cpp, line 1731]"
3181,,,,this bug.  Changing summary to reflect status.
3182,,,,"Regardless, we need a way for the update to work.  Alex, should we publish a symlink at the URL Paul listed?  Also, can we see what other builds might be affected?"
3183,,,,1.open page in browser
3184,,,,"The ""Remove Action"" button is gone now that Download Actions has been replaced with ""Applications"", closing as INVALID."
3185,,,,Gerv
3186,,,,"As the comment above, we found that when signal is somewhat weak, it takes awhile trying to establish wifi connection.  It will retry for 3 times (said Vincent), which can take half a minute before really abort and disconnect.  This won't be the case when signal is good, but it's not a rare case."
3187,,,,*** This bug has been marked as a duplicate of 47343 ***
3188,,,,- fix the add-on to not produce XHR loads w/ url-less principals (?)
3189,,,,"AndreiH, can you try putting into Contacts launch method:"
3190,,,,Try run for 94543479123e is complete.
3191,,,,16384[8073500]: nsSocketTransportService::PostEvent [event=8883010]
3192,,,,1. Flash build.
3193,,,,This bug seems to be much more important because it renders the SVG almost inusable for text printing.
3194,,,,Workaround:
3195,,,,User-Agent:       Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2a1pre) Gecko/20090415 Minefield/3.6a1pre Firefox/3.6 (.NET CLR 3.5.30729)
3196,,,,TEST-UNEXPECTED-FAIL | /tests/dom/indexedDB/test/test_writer_starvation.html | application timed out after 330 seconds with no output
3197,,,,from /usr/lib/MozillaFirefox/components/libnecko.so
3198,,,,56
3199,,,,"Alec, shouldn't this be critical severity, or blocker if it is blocking you?"
3200,,,,An lxr regexp search for mLoadGroup.*ctxt and mLoadGroup.*context shows that
3201,,,,As of today's build I am able to get to prefs panel and I verified that it
3202,,,,}
3203,,,,browser offers to install the plugin but that doesn't work.
3204,,,,"1. start Firefox and set pref ""select new tab opened from links"" on"
3205,,,,For page http://aninhadinamarca.weblogger.terra.com.br/ I have to set character
3206,,,,https://hg.mozilla.org/integration/mozilla-inbound/rev/b60e4395f141
3207,,,,https://github.com/fxos/lightsaber/commit/cda832be319e7cb3410050f1db4d9d2e08e5d03b
3208,,,,Backed out for bustage.
3209,,,,"Even then, loading pages is likely to create lots of garbage.  It would take some GCs/CCs for the memory usage to settle."
3210,,,,at
3211,,,,"nsXULWindow::SetTitle::title.mBuffer[18]:       ""e"""
3212,,,,have firefox let me open pdfs in xpdf.
3213,,,,#24 0x0000000000000000 in ?? ()
3214,,,,My SO's Firefox 31.0 crashed like below so I'm commenting here to track this bug.
3215,,,,"i am not a stlye sheets genious, but from what i understand reading,"
3216,,,,Fix the repeat size from boarder image.
3217,,,,"with 0644 permission (not 0664), I'm wondering if nsLocalFileUnix is broken and"
3218,,,,Thanks.
3219,,,,"""locale"": ""ar"","
3220,,,,-----------------------------------------------------------------
3221,,,,browser.places.smartBookmarksVersion: 7
3222,,,,https://queue.taskcluster.net/v1/task/EYdhVRb1So-Y9zEHqv32VQ/runs/0/artifacts/public%2Flogs%2Flive_backing.log
3223,,,,-----------------------------------------------------------------
3224,,,,Please re-open if this is not a dupe of 890154 and does not have the same root cause.
3225,,,,libm.so.6 => /lib/i686/cmov/libm.so.6 (0xb5fdc000)
3226,,,,"It's hard to tell what's happening, but we now have tools that would help diagnose it."
3227,,,,calls to FrameNeedsReflow for ProgressMeter and Slider frames that are
3228,,,,"The PPC64 people had the same problem, and there's a specific hack in place for that that you could perhaps adapt.  Take a look at the nasty #ifdef cluster at the bottom of js/src/jit/AtomicOperations.h."
3229,,,,"// Canonicalize NaN (using the ""smallest"" QNaN), sign-bit already set."
3230,,,,This broke test_sms_to_dialer
3231,,,,"Currently, I have unfortunately no room for an optimized build in my laptop, so"
3232,,,,It's used like this:
3233,,,,::: layout/style/ServoBindings.h:225
3234,,,,invalid password
3235,,,,in a pr0n build.
3236,,,,11 	ole32.dll 	CCtxComChnl::ContextInvoke
3237,,,,Hunk #6 succeeded at 1763 (offset 2 lines).
3238,,,,"16384[8073500]: nsHttpHandler::Observe [topic=""timer-callback""]"
3239,,,,12:39:47     INFO -  DebuggerClient.prototype.onPacket/<@resource://gre/modules/devtools/dbg-client.jsm:691:9
3240,,,,"from here.  The JS unicode support went in a while ago, before compilers did"
3241,,,,https://hg.mozilla.org/mozilla-central/rev/ea609cf06b4e
3242,,,,make: *** [build] Erreur 2
3243,,,,"the  ""E"""
3244,,,,"so, if you're really stuck in kernel land, you're going to need a kernel debugger (either softice or a second computer). you're also going to need someone familiar w/ kernel debugging to talk you through it."
3245,,,,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9a1) Gecko/20061117 Minefield/3.0a1
3246,,,,1.  Start Mail.  The thread pane has whatever the default # of rows is.
3247,,,,*** This bug has been marked as a duplicate of 319643 ***
3248,,,,<body>
3249,,,,"If you submit more patches, you'll want to read https://developer.mozilla.org/en-US/docs/Mercurial_FAQ#How_can_I_generate_a_patch_for_somebody_else_to_check-in_for_me.3F and configure your Mercurial client to properly generate patches."
3250,,,,from /usr/lib/MozillaFirefox/components/libxpconnect.so
3251,,,,Thanks Naoki! Am out at l10n workweek and unfortunately won't be very responsive until I'm back - but I've communicated this to Josh to confirm if this is in Marigold's scope. thanks for the heads up
3252,,,,ユーザエージェント: Mozilla/5.0 (Windows NT 6.1; rv:32.0) Gecko/20100101 Firefox/32.0
3253,,,,Reassigning to jst for now. Please reassign as necessary.
3254,,,,+    if(nsToolkit::gAIMMApp) {
3255,,,,"Problem did not exist with Firefox 18: this is new with Firefox 19 (I did not try 20 and 21, can do if absolutely necessary)."
3256,,,,Gecko: http://hg.mozilla.org/releases/mozilla-b2g18/rev/d9278721eea1
3257,,,,Verified Duplicate -
3258,,,,"Previous attachement to this shows the close up of file type=""input"" without the CSS correction. This input looked perfectly fine on previous versions of FF, still looks fine on IE7 to 10, bad on Chrome, bad on Safari. Note that this page uses both white text and black text, problem is what shade to use when text can appear both inside and outside of a form input. Best fix is to set a background-color, which restores the old style (but without the old functionality)."
3259,,,,fix so we decided to not put that fix on the trunk.
3260,,,,"I've reused the path that Responsive Design takes.  Basically, I just removed most of the code GCLI was using and it worked. ;)"
3261,,,,The text size should have decreased or remained the same
3262,,,,"HTML 4 and XHTML 1.0 (Strict flavors) do not have a ""name"" attribute.  It has"
3263,,,,"Mitch, do you have a preference for what approach to take, from a security"
3264,,,,"If the intention of the test is to specifically verify the default system value as well, this is incomplete. Let me know and I'll restore a hard-coded verification of the backend state too."
3265,,,,"Tested on unagi device, including enable/disable of click sound, all work as expected."
3266,,,,0.680	0.680	_XPutPixel32
3267,,,,my browser crashed today on windows (0423). using the g2 plugin from 4.x since i
3268,,,,I want to work on this bug. So can you please assign this bug to me.
3269,,,,r8 = 0xbeaf98df    r9 = 0x403168ac   r10 = 0x00000000    fp = 0x00000000
3270,,,,"Don't know, it should kinda install automatically. Do you now have several firefox versions installed in parallel?"
3271,,,,alternate keyboard layouts to be better are cheesed. Much as my non-dork self
3272,,,,--- widget/src/cocoa/nsCocoaWindow.mm   16 Feb 2008 20:33:32 -0000      1.131
3273,,,,See bug report 3340 which might be related to this one.
3274,,,,The copy will likely appear on every about:privatebrowsing tab and not be conditional.
3275,,,,"//RC this.filterCollection = ""all"";       <-- SHOULD BE ""bookmarks"""
3276,,,,print.tmp.printerfeatures.brno1-0th-cafe.paper.0.name: A5
3277,,,,1013 	mozjs.dll 	js::Interpret 	js/src/jsinterp.cpp:4167
3278,,,,13:24:41 INFO - rbx = 0x000000012ebea1a8 r12 = 0x000000012a67b7c0
3279,,,,Review request updated; see interdiff: https://reviewboard.mozilla.org/r/88614/diff/1-2/
3280,,,,* We have a Remove button to remove the bookmark
3281,,,,"3. Tap menu icon and select ""Show windows""."
3282,,,,新闻
3283,,,,"old_mmap(NULL, 14856, PROT_READ|PROT_EXEC, MAP_PRIVATE, 3, 0) = 0x4002d000"
3284,,,,return rv;
3285,,,,Build Identifier: Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.4b) Gecko/20030516 Mozilla Firebird/0.6
3286,,,,return !this.length;
3287,,,,12:40:09     INFO -  --DOMWINDOW == 32 (43A4A018) [pid = 2256] [serial = 20420] [outer = 00000000] [url = about:blank]
3288,,,,"On Linux alls well, but under Win2K (Dont have Win9x) the following maths fail."
3289,,,,No new empty line please.
3290,,,,"approved for 1.8.0 branch, a=dveditz for drivers"
3291,,,,Settings/FTE don't make the list translatable.
3292,,,,I resolved my bug (https://bugzilla.mozilla.org/show_bug.cgi?id=953274) by deleting the Firefox configuration.
3293,,,,"is the duplicate. If one is fixed and the other is not, then they are not"
3294,,,,* Go through FTU menu
3295,,,,"The attached patch also only fixes this problem for HTML links, don't we have"
3296,,,,0  ntdll.dll + 0x46b90
3297,,,,Instead you get JS error (in console):
3298,,,,mozilla::WebGLContext::GetSurfaceSnapshot
3299,,,,"Yes, it would make sense to get rid of them!  I'll mention that in the followup bug - it may be another bug is needed to cover that."
3300,,,,"/home/bzbarsky/mozilla/xlib/mozilla/view/src/nsViewManager.cpp, line 4108"
3301,,,,1.Repeated download of Firefox 3.5.3(4X)and repeated installations(4X)for same profile
3302,,,,+                if (!mDetailedGlyphs) {
3303,,,,Ok this has taken a while to track down (and the Galeon people think I'm mad
3304,,,,Not marking DUP; when that bug is fixed I think this should be rechecked.
3305,,,,"We use skiaGL on FFOS by default. As a result every 2d canvas we create is hardware accelerated. In some cases that doesn't pay off. For example, we snapshot an app during app switching. For this we create a canvas which forces the GL library to be loaded during a very GPU resource intensive animation moment (old app is fading out, new app is being drawn). Spinning up a GL canvas doesn't help here actually. We are repainting the content right now in software and then blit it onto the gralloc-backed canvas."
3306,,,,/lib/libc.so.6[0xbdf874]
3307,,,,Expected results:
3308,,,,Review commit: https://reviewboard.mozilla.org/r/58802/diff/#index_header
3309,,,,ERROR: Conflicting types for lhs: nsAString_internal* nsACString_internal*
3310,,,,browser.history_expire_days.mirror
3311,,,,112: #screen.lockscreen-camera > #statusbar {
3312,,,,"@@ +2934,5 @@"
3313,,,,"perfect before, it looks as if it has regressed. The screenshot shows characters"
3314,,,,Steps to Reproduce:
3315,,,,http://support.mozilla.com/kb/Managing+profiles
3316,,,,"@@ +24,5 @@"
3317,,,,Bug 383476 is same bug.
3318,,,,STR:
3319,,,,50
3320,,,,+  case JSENUMERATE_INIT:
3321,,,,/rant
3322,,,,is a little too far forward.
3323,,,,We've been defaulting to 'true' for the extended filter for a long time (they did rename the var in the delay-agnostic changes; see patch 1).
