id,source,text,rater1,rater2
414,kubernetes,root@pricelabel-app-249837175-mvjw6:/~# ps aux,Not,Not
415,kubernetes,oh,NL,NL
416,kubernetes,"Yeah, you're doing things the hard way. That can be fun, but it's unnecessary with things like kubeadm that have matured quite a bit.",NL,NL
417,kubernetes,I'm newbie for k8s and I want to create sample cluster within my centos servers. But setup documents are very old... (https://kubernetes.io/docs/getting-started-guides/centos/centos_manual_config/) Is there any other online documents or blogs which guide step by step? (I don't want to use kubeadm because it's difficult to understand kubenetes components and it's not production ready),NL,NL
418,kubernetes,I am using sh,NL,NL
419,kubernetes,"@roffe, woow! that sounds amazing, good job there! I definitely will take a look at this! As you said it is out of scope, So in a nutshell what I understood is :",NL,NL
420,kubernetes,servicePort: 443,Not,Not
421,kubernetes,Oct 27 00:29:35 kuber-poc-app1 kubelet: E1027 00:29:35.565184 11681 reflector.go:205],Not,Not
422,kubernetes,Oct 26 20:19:43 test2-minion-8IcjE kubelet-wrapper[5596]: I1026 20:19:43.243413 5596 aws.go:810] Zone not specified in configuration file; querying AWS metadata service,Not,Not
423,kubernetes,[1] 612,Not,NL
424,kubernetes,Do you write Go?,NL,NL
425,kubernetes,namespace,NL,NL
426,kubernetes,kinda,NL,NL
427,kubernetes,yes correct ... I can ping,NL,NL
428,kubernetes,path: /tmp/extra-hosts,Not,Not
429,kubernetes,"services on alert rather than kubernetes itself can you share which option you are using for monitoring with service , not pod. @foxie",NL,NL
430,kubernetes,ok that service should be served on the agent_ip:30000,NL,NL
431,kubernetes,- name: extra-hosts,Not,Not
432,kubernetes,"@hartfordfive looks like new bug, i would post that to github",NL,NL
433,kubernetes,"question, I've been looking into container probes (health and readiness probes) as well as reading up on Pod lifecycle management with Kubernetes. I can't seem to find any particular way to have a new, fresh container run (not same container simply restart) upon failed state. When the container/pod goes into poor state, what key/value do I specify in the deployment to force-pull a new image and re-run the deployment for the failing pod ?",NL,NL
434,kubernetes,HTTP/1.1 404 0.97 secs: 19 bytes ==> GET /,Not,Not
435,kubernetes,@janst kubectl delete configmap name?,NL,NL
436,kubernetes,"Hi All, I am getting problem in authorization while using kops version 1.6.3. I am not able to set authorization at kubernetes dashboard level.please let me know if anyone has any idea.",NL,NL
437,kubernetes,"this for rabbitmq: Name: rabbitmq Namespace: default Node: / Labels: name=rabbitmq Status: Pending IP: Controllers: <none> Containers: rabbitmq: Image: rabbitmq Ports: 5672/TCP, 15672/TCP Limits: cpu: 100m Requests: cpu: 100m Volume Mounts: /var/lib/rabbitmq from rabbitmq-persistent-storage (rw) /var/run/secrets/kubernetes.io/serviceaccount from default-token-5fdds (ro) Environment Variables: <none> Conditions: Type Status PodScheduled False Volumes: rabbitmq-persistent-storage: Type: HostPath (bare host directory volume) Path: /srv/docker/nfs/rabbitmq/data default-token-5fdds: Type: Secret (a volume populated by a Secret) SecretName: default-token-5fdds QoS Class: Burstable Tolerations: <none> Events: FirstSeen LastSeen Count From SubObjectPath Type Reason Message --------- -------- ----- ---- ------------- -------- ------ ------- 21h 2m 4321 {default-scheduler } Warning FailedScheduling No nodes are available that match all of the predicates: MatchNodeSelector (4), PodToleratesNodeTaints (3).",NL,NL
438,kubernetes,"under cluster, do you have certificate-authority?",NL,NL
439,kubernetes,so what should I do to fix it ? ),NL,NL
440,kubernetes,"hi everyone, i started using the 1.8 release of kubernetes today and when ever I try to delete a statefulset, i get a panic with the following trace:",NL,NL
441,kubernetes,does somebody know how I can get the fluentd-elasticsearch in debug mode?,NL,NL
442,kubernetes,my deployment?,NL,NL
443,kubernetes,watch.go:41] Watch subnets: client: etcd cluster is unavailable or misconfigured,Not,NL
444,kubernetes,password: *****,Not,Not
445,kubernetes,it was some configuration thing,NL,NL
446,kubernetes,"from what i can recall, i spinned up like 2 or 3 clusters and started getting frustrated... on the 3rd i went for a coffee and when i came back it was ok... d'oh",NL,NL
447,kubernetes,Not Sure I always see these while running kubeadm init [kubelet-check] The HTTP call equal to 'curl -sSL http://localhost:10255/healthz/syncloop' failed with error: Get http://localhost:10255/healthz/syncloop: dial tcp [::1]:10255: getsockopt: connection refused. [kubelet-check] It seems like the kubelet isn't running or healthy. [kubelet-check] The HTTP call equal to 'curl -sSL http://localhost:10255/healthz' failed with error: Get http://localhost:10255/healthz: dial tcp [::1]:10255: getsockopt: connection refused. In Some blog I seen that we can ignore,NL,NL
448,kubernetes,"yeah, sorry that I don't have an actual link to walk you through. But part of the reason for using kubeadm is it makes a large part of the process easy",NL,NL
449,kubernetes,"@spotter can you check your service config to make sure, you are proxying the correct ports",NL,NL
450,kubernetes,Oct 26 16:42:19 wnoc-kube-1.novalocal kube-apiserver[29523]: I1026 16:42:19.831889 29523 logs.go:41] http: TLS handshake error from 127.0.0.1:54060: remote error: tls: bad certificate,Not,Not
451,kubernetes,@bharat not easily. Probably best to use @grampelberg 's link,NL,NL
452,kubernetes,"I would say, check in kube-proxy log while initiating a request",NL,NL
453,kubernetes,name: pricelabel,Not,Not
454,kubernetes,What do you mean ?,NL,NL
455,kubernetes,And you're sure it's serving on port 5000 in the container?,NL,NL
456,kubernetes,"@tamal based on my experience, maybe I'm wrong, when I set imagePullPolicy: always that only triggers image pull when I execute the deployment explicitly. restartPolicy: Always simply sends the docker start command to a stopped container to make sure the container is always up.",NL,NL
457,kubernetes,The nginx Ingress controller supports upgrading to a WebSocket connection,NL,NL
458,kubernetes,what do the logs from the crashing pod say?,NL,NL
459,kubernetes,root 719 0.0 0.3 18196 3132 ? Ss 17:00 0:00 /bin/bash,Not,Not
460,kubernetes,maybe u can use NodePort and manually bind AWS ELBs' ports,NL,NL
461,kubernetes,I use the exact same configuration to create a cluster for 1.7.8 and the worker node is successfully registered:,NL,NL
462,kubernetes,Check your uer credentials in kube config,NL,NL
463,kubernetes,you don't need it,NL,NL
464,kubernetes,@U7JU2PH2N at my work we usually run stuff locally in docker and then when it's time to start testing add it to the CI/CD pipeline for development,NL,NL
465,kubernetes,tr,NL,Not
466,kubernetes,@mauilion any idea on this by any change? (see the previous comment as well),NL,NL
467,kubernetes,Does anyone know if a k8s object auditing tool exists?,NL,NL
468,kubernetes,kubectl describe pod shows Error syncing pod,NL,NL
469,kubernetes,no logs whatsoever - kubectl logs ares --namespace=dev,NL,NL
470,kubernetes,That should work. The overlay will take care of adding routes for your pods and kube-proxy will add iptables rules on all nodes to let them reach Service IPs,NL,NL
471,kubernetes,ok. Just change https://github.com/kubernetes/client-go/blob/master/examples/workqueue/main.go slightly,NL,NL
472,kubernetes,"@masteinhauser yes, and CRUD on RoleBinding, as well as bind permission on the clusterroles you'd want it to be able to bind to, right?",NL,NL
473,kubernetes,--register-node=true,Not,Not
474,kubernetes,Classic ELB?,NL,NL
475,kubernetes,"dns works, we can reoslve the service ip",NL,NL
476,kubernetes,"Error: found in requirements.yaml, but missing in charts/ directory: alertmanager, prometheus",Not,NL
477,kubernetes,exit,NL,NL
478,kubernetes,dns issues are usually related to networking....,NL,NL
479,kubernetes,"oh, maybe I know",NL,NL
480,kubernetes,@jeffhub how the hell did you find this article? your google foo is clearly superior.,NL,NL
481,kubernetes,@pl I want to do somthing like that to have a real graceful stop with niginx :,NL,NL
482,kubernetes,configMap:,Not,Not
483,kubernetes,through ingress?,NL,NL
484,kubernetes,--cluster_domain=cluster.local \,Not,Not
485,kubernetes,"Hi guys when setting up TLS I see secret is there in ingress, yet it takes the cluster certificate when browsing to the endpoint/domain.",NL,NL
486,kubernetes,@heckj tks!,NL,NL
487,kubernetes,"I have functional tests that I want to run a s part of a Jenkins build pipeline. I'm currently running them in a bare pod, rather than in a job, because I don't want the tests rerun in case of failure. Is it reasonable to use a bare pod?",NL,NL
488,kubernetes,"hmm, the script does exit cleanly when user logs off SSH. Maybe Jobs will work... Let me give it a shot.",NL,NL
489,kubernetes,"Yes, use minikube",NL,NL
490,kubernetes,Oct 26 17:37:29 test178-minion-MTvrc kubelet-wrapper[1194]: I1026 17:37:29.077658 1194 aws.go:769] Zone not specified in configuration file; querying AWS metadata service,Not,Not
491,kubernetes,"Sorry if I missed this one in the documentation.. cant seem to find this in the google, I am trying to add an instance group, I do the kops create ig <name> I edit the file.. save it, then run kops update -y (shortened), it gives some output, but nothing is created it seems, I also tried rolling-update.. nothing seems to be coming up in AWS.. is there somewhere to debug this so I can see what the problem might be?",NL,NL
492,kubernetes,path: /var/log,Not,Not
493,kubernetes,--token,Not,Not
494,kubernetes,@U7LULHTJL Look at Drone and Honestbee,NL,NL
495,kubernetes,You are forgetting the k8s overlay network. And is better use pods in 10.4.0.0/16 and services in 10.5.0.0/16,NL,NL
496,kubernetes,any of you know how to get a ingress in kubernetes with traefik for Websockets ?,NL,NL
497,kubernetes,you should be able to chown that directory to the user you're using for that docker image,NL,NL
498,kubernetes,image: ajmulholland/fluentd-kube:v0.3,Not,Not
499,kubernetes,"That should run as service not pod, right?",NL,NL
500,kubernetes,"Ah, something tells me you may not have configured cluster dns correctly. You should try kubeadm. It trivializes all of that stuff. https://kubernetes.io/docs/setup/independent/create-cluster-kubeadm/",NL,NL
501,kubernetes,"Hi! I'm migrating applications from an old cluster to a new one. Question: as I would like to move my StatefulSets (with their volumes) is there a way to do it? I'm not interested in uptime, as these are just test clusters, but I would like to know how to migrate the PVs and how to rebind them, if possible. (on AWS)",NL,NL
502,kubernetes,disabled,NL,NL
503,kubernetes,@nottinhill yeah a context is a logical definition of a cluster with kubectl,NL,NL
504,kubernetes,@U7NBP9Y2Z do you mean to switch between them?,NL,NL
505,kubernetes,ca.pem,Not,Not
506,kubernetes,"Credentials are admin, correct!",NL,NL
507,kubernetes,Does anyone know how the kubectl get pods command figures out that the pod is in status Running? I'm looking through the code but havent found it yet.,NL,NL
508,kubernetes,"Being not pingable doesn't mean that the pod is unreachable. Ping is over ICMP protocol, which there's no relation with postgres over 5432",NL,NL
509,kubernetes,the dev env is to big,NL,NL
510,kubernetes,$ kubectl get pod busybox,Not,Not
511,kubernetes,"@mattnworb No, the ConfigMap and Pod have to be in the same namespace",NL,NL
512,kubernetes,ERROR: logging before flag.Parse: I1026 21:33:17.410003 1 dnsprobe.go:75] Starting dnsProbe {Label:kubedns Server:127.0.0.1:10053 Name:kubernetes.default.svc.cluster.local. Interval:5s Type:1},Not,NL
513,kubernetes,"If you are trying connect in your postgres server from another pod, using the DNS name should work.",NL,NL
514,kubernetes,i prefer to run everything remotely,NL,NL
515,kubernetes,E1026 22:03:50.476883 1 reflector.go:199] k8s.io/dns/vendor/k8s.io/client-go/tools/cache/reflector.go:94: Failed to list *v1.Service: Get https://10.210.0.1:443/api/v1/services?resourceVersion=0: dial tcp 10.210.0.1:443: i/o timeout,Not,Not
516,kubernetes,- path: /.*\.(jpg|js$|css|html|png|bmp|gif),Not,Not
517,kubernetes,you need to add some scripting,NL,NL
518,kubernetes,@U7JTRT5QS in certificate-authority can you ensure you have the public key of the ca,NL,NL
519,kubernetes,what is difference between ingress and ingresscontroller,NL,NL
520,kubernetes,Ok this is weird - I have roundrobin turned on my router so that traffic hits 2 diff pods equally. When I run a Curl it works great and I see traffic alternating between the 2 pods. But when I view the page in my browser (incognito or not) it keeps showing the same pod. Never goes to the other. Any idea on how to route traffic to the other pod?,NL,NL
521,kubernetes,your solution suits my requirements perfectly. I want to deploy a set of ingress controllers but only on designated servers,NL,NL
522,kubernetes,Let me know if that works,NL,NL
523,kubernetes,Ubuntu,NL,NL
524,kubernetes,Any of you running PHP code in containers and in k8s?,NL,NL
525,kubernetes,"When I run root@pricelabel-app-249837175-mvjw6:/~# ./price-project & exit and I leave the bash, my script works",NL,NL
526,kubernetes,you don't have the ca.pem,NL,NL
527,kubernetes,Does it matter if my SHA-2 is full Root SHA-2 or if Root CA is SHA-1 encrypted?,NL,NL
528,kubernetes,where hostname is the svc name?,NL,NL
529,kubernetes,It looks like you have the wrong selector in the service manifest. You'll want to match the label you applied to the deployment. foot-test rather than foo-test-svc.,NL,NL
530,kubernetes,"To generate, you can set token file in your api server",NL,NL
531,kubernetes,"So I can just have a NodePort service and it will work, @U7RG1QSNS",NL,NL
532,kubernetes,CERTS,Not,Not
533,kubernetes,so is the limitation due to something like this hasn't been implemented yet or that kind of global configuration goes against kubernetes' paradigms,NL,NL
534,kubernetes,your ip is the svc ip,NL,NL
535,kubernetes,https://github.com/appscode/kubernetes/blob/e5e972a381950bbf74e3a22e5ea8718c28bd2cda/cluster/addons/calico-policy-controller/calico-node-daemonset.yaml#L120,Not,Not
536,kubernetes,type: amazonEBS,Not,Not
537,kubernetes,don't know. not even sure it's in kubectl yet,NL,NL
538,kubernetes,"Hi guys!! How to access endpoints like traefik-web-ui.kube-system in local network, from my laptop for example ?",NL,NL
539,kubernetes,So conjure-up is like kubeadm but does the provider stuff for you ?,NL,NL
540,kubernetes,"i don't know specific to kubernetes, but on that host if you can do docker ps -a and see the container that exited before the new one started, then you can do docker logs <containerid>",NL,NL
541,kubernetes,rewrite /.*\.(jpg|js$|css|html|png|bmp|gif)/(.*) /$1 break,Not,Not
542,kubernetes,sharing it,NL,NL
543,kubernetes,exec: \\\\\\\sh\\\\\\\: executable file not found in $PATH\\\\\n\,Not,Not
544,kubernetes,@mdavidsen default busybox 0/1 Error 0 42m,Not,NL
545,kubernetes,Take a look at OpenTracing,NL,NL
546,kubernetes,"basically, to reach a service running in Cluster-1 from Cluster-2, that service must first be publically accessible from Cluster-1, meaning you can call it from outside cluster-1. Then you use that same exact URL to access the service from pods running inside Cluster-2.",NL,NL
547,kubernetes,correct,NL,NL
548,kubernetes,"for the ingress object, is it possible to have a host rule that will cover the url with and without www?",NL,NL
549,kubernetes,So I need two services if I want to expose it on a NodePort,NL,NL
550,kubernetes,"Sensible, yes. lol",NL,NL
551,kubernetes,Failed to create client: ERROR communicating with apiserver: the server has asked for the client to provide credentials,Not,NL
552,kubernetes,Can you paste the output of kubectl get nodes?,NL,NL
553,kubernetes,what are you guy using for StorageClass?,NL,NL
554,kubernetes,i'mean. are u sure u are looking in the right namespace?,NL,NL
555,kubernetes,Name:kubernetes.default.svc.cluster.local. Interval:5s Type:1,Not,Not
556,kubernetes,servicePort: 8090,Not,Not
557,kubernetes,@jeffhub well all I know is that all my clusters are on GKE,NL,NL
558,kubernetes,Perhaps change order. I call the get-credentials near end before the kubectl commands:,NL,NL
559,kubernetes,"Hi, I would to create new instance group as part of my configmap (in my case creation of ES) is there option to perform this ?",NL,NL
560,kubernetes,Any quick way to check how many pods a node can adjust?,NL,NL
561,kubernetes,it's a rarely-used directory but needs upload/download ability. just trying to finish QA for migrating 13-year-old legacy LAMP app to k8s and gke so can shift to building out new stack. this is my final hiccup.,NL,NL
562,kubernetes,Thanks. Will bear that in mind.,NL,NL
563,kubernetes,Was there a mismatch in the end?,NL,NL
564,kubernetes,"I mean, do services stop sending NEW traffic to a deleted pod before the SIGTERM signal is sent to the pod main process",NL,NL
565,kubernetes,tx @jpweber,NL,NL
566,kubernetes,when I go to delete it to try again it times out with this sync error and I have no idea whats going on. I can't even exec into the pods and check namepaces nothing. I know it's not a quota issue I think I'm good there,NL,NL
567,kubernetes,from the node,NL,NL
568,kubernetes,@slavin.zach yeah it makes sensethanks,NL,NL
569,kubernetes,Make sense of this for me please.,NL,NL
570,kubernetes,"Maybe I didn't configure docker's network correctly enough? I have 1 master/1 node atm, am I supposed to have something handling the network for me yet?",NL,NL
571,kubernetes,"We had/have similar issues. Our seem to be caused by DiskPressure, but we haven't been able to confirm this.",NL,NL
572,kubernetes,value: elasticsearch,Not,Not
573,kubernetes,ctually i use OIDC and refresh tokens but that is out of the scope of what ur asking so i removed those parts from the config i pasted,NL,NL
574,kubernetes,No,NL,NL
575,kubernetes,which command?,NL,NL
576,kubernetes,"It's not ideal, but is doing the job. My next step would be to create a CLI tool that the devs can whip up those templates and scripts quickly. k8sdeploy create staging --app-name= --container-name= etc",NL,NL
577,kubernetes,--register-node=true \,Not,Not
578,kubernetes,"we have an old k8s 1.3 cluster in production, where one of the nodes lost the ability to have containers on it connectable via service IPs (both on node and from other nodes). how does on debug this?",NL,NL
579,kubernetes,@ghop02 Try rsync,NL,NL
580,kubernetes,alertmanager-fcbcdfc7-d6nx5 1/1 Running 0 4h,Not,Not
581,kubernetes,data:,Not,NL
582,kubernetes,is cluster-1 running in an environment that is firewalled at all?,NL,NL
583,kubernetes,--insecure-bind-address=127.0.0.1 --insecure-port=8080,Not,Not
584,kubernetes,iptables-save | grep hostnames,Not,Not
585,kubernetes,i need some help of someone using k8s on google cloud,NL,NL
586,kubernetes,ah,NL,NL
587,kubernetes,hm ... how to get persistentvolumes asttached for pods per namespace ?,NL,NL
588,kubernetes,I think that's done so that it won't overlap with any other RFC 1918 ranges currently in use with your network,NL,NL
589,kubernetes,there are examples of nfs in the kubernetes repo. https://github.com/kubernetes/examples/tree/master/staging/volumes/nfs,NL,NL
590,kubernetes,@U7FCJNU58 are you trying to update a deployment? you can't update labels after the first creation,NL,NL
591,kubernetes,it's the same as before. Same thing is in my kubeconfig under client-certificate-data. I did the base64 decode. and it looks the same,NL,NL
592,kubernetes,PDName: postgres-blah-data-disk,Not,Not
593,kubernetes,^ yep. the -p flag should let you pull logs from a stopped container,NL,NL
594,kubernetes,I am not sure..,NL,NL
595,kubernetes,we have multiple data providers with multiple formats and connection types that come in on different ports.,NL,NL
596,kubernetes,Have you tried it?,NL,NL
597,kubernetes,namespace?,NL,NL
598,kubernetes,on centos vm,Not,NL
599,kubernetes,that was my first thought,NL,NL
600,kubernetes,Given the following:,NL,NL
601,kubernetes,spec:,Not,NL
602,kubernetes,there is no live migration in kubernetes,NL,NL
603,kubernetes,"Hello. Where can I find someone who knows how to monitor pods probes states - ie ready vs unready? We are having some issues, but I can't find the way how to check at which times the pods were unready or not, does anyone has some idea?",NL,NL
604,kubernetes,for kubeconfigs authentications,NL,NL
605,kubernetes,yup I know but it seems dead for today,NL,NL
606,kubernetes,also see https://github.com/docker-library/php/issues/186,NL,NL
607,kubernetes,@U7N4JEF9U Downgrade to Docker 1.12.6 to start with. 17.09 is not validated with kubernetes,NL,NL
608,kubernetes,If you need containers in separated pods -> created separated deployments,NL,NL
609,kubernetes,Does pod cidr + service cidr need to be a real subnet? meaning if all of my hosts are on 192.168.13.0/24 could I just pick 10.32.1.0/24 for pod subnet?,NL,NL
610,kubernetes,In what sense?,NL,NL
611,kubernetes,"I've already tried thatNone of the solutions worked for me, elasticsearch is crashing because it says that it has no access to the folder",NL,NL
612,kubernetes,it will only prevent new ones from being scheduled,NL,NL
613,kubernetes,"got, it! Thanks a lot!",NL,NL
614,kubernetes,@U7N4JEF9U https://github.com/kubernetes/kubernetes/blob/master/CHANGELOG-1.8.md#external-dependencies is my source for this information,NL,NL
615,kubernetes,you know the magic ? hehe,NL,NL
616,kubernetes,this for mongo: Name: mongo-controller-qm4wn,NL,NL
617,kubernetes,- http:,Not,Not
618,kubernetes,just proxying is messing up,NL,NL
619,kubernetes,Doc says restartPolicy applies to all Containers in the Pod. restartPolicy only refers to restarts of the Containers by the kubelet on the same node.,NL,NL
620,kubernetes,mountPath: /var/config.yml,Not,Not
621,kubernetes,this is perfect.,NL,NL
622,kubernetes,"Are you terminating SSL at your ELB in HTTP mode or at your nginx Ingress controller with your ELB in TCP mode? It must be the latter, because ELBs don't supporting proxying WebSocket connections.",NL,NL
623,kubernetes,matchLabels:,Not,Not
624,kubernetes,"I have a zombie stateful set. It was installed (along with other resources) using helm and the helm delete --purge failed (not sure helm's involvement matters). But now of course when I try to install that same helm chart it fails because the zombie stateful set still exists. kubectl get statefulsets does _not_ show the zombie, but kubectl get statefulset myzombie does. kubectl delete --force statefulset myzombie seems to just hang. Any advice on how to clear out that zombie definition?",NL,NL
625,kubernetes,@3molo I can say that it looks interestingNo idea how/why that would occur. kubectl describe pod busybox?,NL,NL
626,kubernetes,# multi_accept on;,Not,Not
627,kubernetes,imagePullPolicy: Always,Not,Not
628,kubernetes,},Not,Not
629,kubernetes,Ok. I'll have to fix that debian package though as it doesn't include kubeadm,NL,NL
630,kubernetes,add more nodes before they get overcrowded,NL,NL
631,kubernetes,TLS,Not,Not
632,kubernetes,@kdockery doesnt that override a whole directory ?,NL,NL
633,kubernetes,"@amulholland You understood right! Moreover, I can say that if I use the Wifi adapter to connect to internet k8s hangs as well",NL,NL
634,kubernetes,How to satisfy Ingress Certificate and Key requirements? Do I need to chain? I am getting error: failed to load key pair tls: private key does not match public key when doing: kubectl create secret tls savvisave-com-tls-secret --key domain.com.key --cert digicert-sha2.pem,NL,NL
635,kubernetes,kube hpa wtf,Not,NL
636,kubernetes,"Hi guysWhen I get the memory/usage of a pod from Heapster, in which unit of measurement is it?",NL,NL
637,kubernetes,"hey all, ive been seeing some oddness with 1.7.8 re: scheduling pods on kubelets that have no more pod IPs left in their pod CIDR",NL,NL
638,kubernetes,How would I check this?,NL,NL
639,kubernetes,Oct 26 16:42:19 wnoc-kube-1.novalocal kube-apiserver[29523]: I1026 16:42:19.998081 29523 logs.go:41] http: TLS handshake error from 127.0.0.1:54066: remote error: tls: bad certificate,Not,Not
640,kubernetes,"i mean alert if node fails, what do you prefer?",NL,NL
641,kubernetes,"okay,",NL,NL
642,kubernetes,np,NL,NL
643,kubernetes,"there you go, dont forget to systemctl daemon-reload andrestart kubelet",NL,NL
644,kubernetes,Type: GCEPersistentDisk (a Persistent Disk resource in Google Compute Engine),Not,NL
645,kubernetes,"but i was also messing around with --network, --image and instance size",NL,NL
646,kubernetes,"@U7P7RBJEA i'm afraid i'm probably not the best person to help, i'm fairly new to k8s so my knowledge is limited",NL,NL
647,kubernetes,"it is, we've restarted it too",NL,NL
648,kubernetes,On step 8 (https://github.com/kelseyhightower/kubernetes-the-hard-way/blob/master/docs/08-bootstrapping-kubernetes-controllers.md) I tried running the command kubectl get componentstatuses but it fails. with error Unable to connect to the server: x509: certificate signed by unknown authority I tried running it with --insecure-skip-tls-verify and then I get Error from server (Forbidden): componentstatuses is forbidden: User admin cannot list componentstatuses at the cluster scope,NL,NL
649,kubernetes,maybe it's something above that's throwing off the interpreter,NL,NL
650,kubernetes,- backend:,Not,NL
651,kubernetes,"Ok, I will give it some time longer.",NL,NL
652,kubernetes,how did you create your configamp?,NL,NL
653,kubernetes,"hmm, works better now :/",NL,NL
654,kubernetes,Hello. Anyway to give custom helm fullname?,NL,NL
655,kubernetes,Are you using kubectl create to apply your YAML file?,NL,NL
656,kubernetes,"yup for sure, it's a long read but covers pretty much everything",NL,NL
657,kubernetes,"Hey, guys. Using heapster in two separate clusters using close the standard deploy. Is it possible to have them both populate to a single influxdb for a single grafana dashboard? I'm testing out a testing and staging cluster - as soon as I enabled the new sink on the staging cluster, all the testing cluster's data disappeared.",NL,NL
658,kubernetes,:),NL,NL
659,kubernetes,user: admin,Not,Not
660,kubernetes,following kubernetes the hard way approach,NL,NL
661,kubernetes,that must be it,NL,NL
662,kubernetes,@zatricky now I'm wondering...bytes or bits?,NL,NL
663,kubernetes,doesn't describe give u interesting events?,NL,NL
664,kubernetes,it's still really WIP,NL,NL
665,kubernetes,"> it sounds like limiting user access per-namespace isn't really possible? per-namespace access requires role bindings within that namespace, not globbing",NL,NL
666,kubernetes,I've seen Error pods in normal output anyways so,NL,NL
667,kubernetes,(at least based on that output it should be /dev/dm-0),NL,NL
668,kubernetes,"Hi, I'm using HPA and CA (autoscalers), it looks like I have enough nodes (16 cores each) but the pods are not being scheduled and those that are scheduled are not divided evenly between the nodes. It looks like this:",NL,NL
669,kubernetes,did you deployed the networking addon ?,NL,NL
670,kubernetes,@pl does tge preStop occur after sending SIGTERM ?,NL,NL
671,kubernetes,"Hello, guys. I'm struggling to beat a problem with my container which send a request to API and it rejects it with 403. Something like this: 403 Client Error: Forbidden for url: https://10.233.0.1:443/api/v1/namespaces/default/pods?labelSelector=app%3Drabbitmq%2Cenvironment%3Dtesting%2Ctest%3Dtrue RBAC is enabled, but I've created the role which is allowed to get pods.",NL,NL
672,kubernetes,@tamal thanks,NL,NL
673,kubernetes,https://github.com/wongnai/kube-slack,Not,Not
674,kubernetes,@cburdick here.,NL,NL
675,kubernetes,@lukas.dolezal,NL,NL
676,kubernetes,Okies thanks,NL,NL
677,kubernetes,nodeSelector:,Not,NL
678,kubernetes,"I would like to know this too, as Im a gitlab user as well. I currently just load a kubectl image and apply -f deloyment.yml lol",NL,NL
679,kubernetes,Found these 2 alternatives. 1) run new relic as a daemonset: https://github.com/kubernetes/examples/blob/master/staging/newrelic/README.md 2) run newrelic in the php pod: https://discuss.newrelic.com/t/can-i-using-apm-php-in-kubernetes/42031,NL,NL
680,kubernetes,do you have control over the cluster or are u a user? (i don't even know how this is done in k8s...),NL,NL
681,kubernetes,USER PID %CPU %MEM VSZ RSS TTY STAT START TIME COMMAND,Not,Not
682,kubernetes,aww yea,NL,NL
683,kubernetes,"Hi, a question regarding service communication: in a cluster, I have serviceA and serviceB, serviceA can reach out serviceB using serviceB's clusterip:port, now the question is, can serviceA reach serviceB using serviceB's external ip address?",NL,NL
684,kubernetes,Starting dnsProbe,Not,NL
685,kubernetes,if you do an exec into the pod and do a whoami what user does it give you?,NL,NL
686,kubernetes,31s 31s 1 horizontal-pod-autoscaler Normal SuccessfulRescale New size: 30; reason: cpu resource utilization (percentage of request) above target,Not,Not
687,kubernetes,I've got php-fpm & nginx deployments yeh,NL,NL
688,kubernetes,rpc error: code = 13 desc = invalid header field value oci runtime error: exec failed: container_linux.go:247: starting container process caused \exec: \\\/bin/ls /ingress-controller/ssl\\\: stat /bin/ls /ingress-controller/ssl: no such file or directory\\n,Not,NL
689,kubernetes,"We do this as well. Not great. But I would like to use helm instead to deploy app continuously. But the base is the same: build (make the artefact), bake (inject all app configuration), deploy (helm with kube only configuration, and of course secrets, but no configmap, no env variable,...). The no env part is tricky, at least we keep env vars and stuff for some services deployed along side the main app(s), to reuse for instance rabbitmq container and so on",NL,NL
690,kubernetes,kubectl delete --cascade=false --force=true --now=true statefulset myzombie,Not,Not
691,kubernetes,gcloud --quiet config set compute/zone ${CLOUDSDK_COMPUTE_ZONE},Not,Not
692,kubernetes,Error: 'dial tcp 10.200.3.2:8443: getsockopt: no route to host',Not,NL
693,kubernetes,is there any way to get pre-restart logs from a container that has restarted?,NL,NL
694,kubernetes,- /bin/sh,Not,Not
695,kubernetes,Anyone????,NL,NL
696,kubernetes,gcloud docker -- push gcr.io/${PROJECT_NAME_STG}/${DOCKER_IMAGE_NAME},Not,Not
697,kubernetes,strategy: {},Not,Not
698,kubernetes,hmm i could also use helm it still it looks like too complex,NL,NL
699,kubernetes,client-go - Go client for Kubernetes.,Not,Not
700,kubernetes,"Ok, I'm getting frustrated with ELK now. To the point that I want to throw it out of the window. What system requirements are needed to make it happy, and keep it running for longer than 24 hours? I'm now getting Out of Java Heap Space errors. Currently set to value: -Xms2000m -Xmx2000m",NL,NL
701,kubernetes,How can you read those labels normally?,NL,NL
702,kubernetes,/etc/systemd/system/multi-user.target.wants/docker.service,Not,Not
703,kubernetes,http or https ???,NL,NL
704,kubernetes,servicePort: 8091,Not,Not
705,kubernetes,ok,NL,NL
706,kubernetes,rewrite /.*\.(jpg|js$|css|html|png|bmp|gif)/(.*) /$1 break;,Not,Not
707,kubernetes,"hmm, now I'm not sure how to proceed with this tutorial now that I can only make it work in default",NL,NL
708,kubernetes,@ekarlso https://kubernetes.io/docs/tasks/configure-pod-container/configure-pod-configmap/#add-configmap-data-to-a-specific-path-in-the-volume,NL,NL
709,kubernetes,- |,Not,Not
710,kubernetes,"I'm trying to setup kubernetes, running 1.7.x with docker. When I do kubectl run my-nginx --image=nginx, and then try kubectl exec my-nginx-217742694-7xh18 -- printenv, I get Error from server: error dialing backend: dial tcp 127.0.1.1:10250: getsockopt: connection refused",NL,NL
